sample,query_id,base_id,other_id,exact,pq,absolute_relative_error,reconstruction_l2,order_inversion,adc_reference_error
3091,6640,774502,148401,1.6310696601867676,1.6097724437713623,0.013057208620011806,0.089194074273109436,0,4.76837158203125e-07
3092,3029,718899,819723,1.94698166847229,1.9333076477050781,0.0070231892168521881,0.093046046793460846,0,9.5367431640625e-07
3093,2465,461105,874931,1.778207540512085,1.7785671949386597,0.00020225672051310539,0.090693846344947815,1,3.5762786865234375e-07
3094,9185,592724,104096,1.7951223850250244,1.7785787582397461,0.0092158764600753784,0.09184785932302475,0,1.1920928955078125e-07
3095,5687,62452,828946,1.939882755279541,1.9273056983947754,0.0064834109507501125,0.089459970593452454,0,9.5367431640625e-07
3096,519,1023,255377,1.8005219697952271,1.7810680866241455,0.010804579593241215,0.085118085145950317,0,2.384185791015625e-07
3097,560,503033,761370,1.7052600383758545,1.6946367025375366,0.0062297452241182327,0.089233897626399994,0,7.152557373046875e-07
3098,9907,116295,913072,1.8938837051391602,1.8769965171813965,0.0089166974648833275,0.090016387403011322,0,0
3099,1834,88630,44914,1.9303218126296997,1.9043991565704346,0.013429189100861549,0.088335677981376648,0,4.76837158203125e-07
3100,5109,344356,869418,1.8469052314758301,1.8435819149017334,0.0017993974033743143,0.083140455186367035,0,4.76837158203125e-07
3101,2823,663804,696264,1.4688929319381714,1.4548543691635132,0.0095572406426072121,0.08678242564201355,0,3.5762786865234375e-07
3102,7200,969402,773267,1.7420127391815186,1.7361485958099365,0.0033663033973425627,0.085129745304584503,0,9.5367431640625e-07
3103,3077,805363,283972,1.9138118028640747,1.8740048408508301,0.020799830555915833,0.091495238244533539,1,1.430511474609375e-06
3104,5660,720731,737880,1.5793333053588867,1.5584211349487305,0.013241138309240341,0.089895613491535187,0,2.384185791015625e-07
3105,1991,987495,595996,1.8905889987945557,1.8616390228271484,0.015312675386667252,0.091854564845561981,0,2.384185791015625e-07
3106,5525,293676,648844,2.0322308540344238,2.0156464576721191,0.0081606851890683174,0.089567609131336212,0,9.5367431640625e-07
3107,6034,198572,320424,1.8559625148773193,1.8272907733917236,0.015448448248207569,0.097904577851295471,0,2.384185791015625e-07
3108,9941,670654,527293,1.9580838680267334,1.9347052574157715,0.011939534917473793,0.089562684297561646,0,5.9604644775390625e-07
3109,1177,982794,263553,1.6697763204574585,1.6592569351196289,0.0062998770736157894,0.086718335747718811,0,4.76837158203125e-07
3110,7130,605351,554640,1.8828086853027344,1.8544096946716309,0.015083312056958675,0.090955980122089386,0,2.384185791015625e-07
3111,4922,835698,450848,1.6812078952789307,1.6778920888900757,0.0019722762517631054,0.085977591574192047,0,9.5367431640625e-07
3112,9094,135550,256489,1.6523337364196777,1.6427702903747559,0.005787841510027647,0.08494982123374939,0,1.1920928955078125e-06
3113,7516,252118,408964,1.7410373687744141,1.7349843978881836,0.0034766462631523609,0.087228037416934967,0,2.384185791015625e-07
3114,5926,688533,663736,1.9454294443130493,1.9297283887863159,0.0080707399174571037,0.087612025439739227,0,2.2649765014648438e-06
3115,1506,338555,684664,1.7783129215240479,1.7611159086227417,0.0096704084426164627,0.090936176478862762,0,1.1920928955078125e-07
3116,4960,428557,479860,1.9301058053970337,1.9154244661331177,0.0076064947061240673,0.087824545800685883,0,1.1920928955078125e-07
3117,7252,471090,554171,1.8171632289886475,1.7913618087768555,0.014198735356330872,0.089710228145122528,0,1.9073486328125e-06
3118,994,188856,825216,1.5214340686798096,1.4986077547073364,0.01500315684825182,0.087721012532711029,0,1.9073486328125e-06
3119,1157,86575,636505,1.751117467880249,1.7412286996841431,0.0056471186690032482,0.087264731526374817,1,3.5762786865234375e-07
3120,4783,47627,508623,1.9189662933349609,1.8938840627670288,0.013070698827505112,0.086444571614265442,0,5.9604644775390625e-07
3121,5904,263149,430838,1.9468543529510498,1.928118109703064,0.0096238544210791588,0.082602366805076599,0,4.76837158203125e-07
3122,2500,619696,646647,1.8808012008666992,1.8628567457199097,0.0095408568158745766,0.086291365325450897,0,1.1920928955078125e-07
3123,5298,206745,794143,1.7749240398406982,1.7560831308364868,0.010615050792694092,0.087895900011062622,0,8.3446502685546875e-07
3124,7296,136516,502135,1.9719665050506592,1.9572461843490601,0.0074647925794124603,0.094893105328083038,0,7.152557373046875e-07
3125,6606,941760,806826,1.8863153457641602,1.8570992946624756,0.015488423407077789,0.09229569137096405,0,1.1920928955078125e-07
3126,7890,26660,62336,1.8836873769760132,1.8652212619781494,0.0098031740635633469,0.085823282599449158,0,2.384185791015625e-07
3127,8647,122438,380495,1.7613332271575928,1.7372934818267822,0.013648606836795807,0.098005853593349457,0,3.5762786865234375e-07
3128,51,647058,640508,1.690055251121521,1.6823375225067139,0.0045665539801120758,0.08389638364315033,0,9.5367431640625e-07
3129,7007,107661,619605,1.8430411815643311,1.8220539093017578,0.011387305334210396,0.092077746987342834,1,1.430511474609375e-06
3130,4110,880961,507577,1.76060950756073,1.7403594255447388,0.011501745320856571,0.085861571133136749,0,5.9604644775390625e-07
3131,8511,462855,936055,1.7534928321838379,1.7331382036209106,0.011608047410845757,0.091276839375495911,0,7.152557373046875e-07
3132,200,386074,313683,1.8516876697540283,1.8469257354736328,0.0025716724339872599,0.093835495412349701,0,3.5762786865234375e-07
3133,3114,875776,785308,1.9309759140014648,1.903404712677002,0.01427837647497654,0.085818231105804443,0,4.76837158203125e-07
3134,8430,430560,506109,1.9942905902862549,1.9643226861953735,0.015026849694550037,0.085337109863758087,0,5.9604644775390625e-07
3135,6355,215959,473717,1.8554911613464355,1.8341115713119507,0.01152233500033617,0.091297976672649384,0,3.5762786865234375e-07
3136,7634,710657,487611,1.7871774435043335,1.7757470607757568,0.0063957739621400833,0.086740478873252869,0,1.0728836059570312e-06
3137,4089,553165,634025,1.7394829988479614,1.7205764055252075,0.010869087651371956,0.090365543961524963,0,0
3138,2415,320320,889527,2.0048656463623047,1.9899559020996094,0.0074367797933518887,0.091230340301990509,0,5.9604644775390625e-07
3139,3102,910453,959738,1.7232831716537476,1.7052427530288696,0.010468632914125919,0.090915821492671967,0,1.430511474609375e-06
3140,5204,310065,770438,1.8372108936309814,1.8186957836151123,0.010077835991978645,0.086084678769111633,0,3.5762786865234375e-07
3141,7541,501234,549408,1.8450639247894287,1.8314282894134521,0.0073903324082493782,0.09171130508184433,0,2.384185791015625e-07
3142,6338,137230,960351,1.7460381984710693,1.727051854133606,0.010873956605792046,0.090721078217029572,0,1.5497207641601562e-06
3143,6319,386060,652975,1.9234750270843506,1.9172654151916504,0.0032283298205584288,0.085541509091854095,0,2.384185791015625e-07
3144,6919,101809,120726,1.6798063516616821,1.6762170791625977,0.0021367180161178112,0.08289887011051178,0,1.5497207641601562e-06
3145,7100,749794,743777,1.7593008279800415,1.7395316362380981,0.011236959137022495,0.090139180421829224,0,8.3446502685546875e-07
3146,4450,335176,641181,1.9732658863067627,1.9463269710540771,0.013651943765580654,0.087161585688591003,0,2.1457672119140625e-06
3147,3211,333116,277108,1.6190451383590698,1.6051623821258545,0.008574657142162323,0.088465474545955658,0,7.152557373046875e-07
3148,2742,294097,745946,1.6651756763458252,1.6462515592575073,0.011364636942744255,0.087763272225856781,0,8.3446502685546875e-07
3149,9842,925119,814219,1.7808133363723755,1.761773943901062,0.010691402480006218,0.085811153054237366,0,5.9604644775390625e-07
3150,3024,321124,135450,1.9547820091247559,1.950281023979187,0.0023025509435683489,0.090382710099220276,0,7.152557373046875e-07
3151,2482,903926,297017,1.6207854747772217,1.6174482107162476,0.0020590412896126509,0.081739209592342377,0,5.9604644775390625e-07
3152,9495,903758,34950,1.7150037288665771,1.7057623863220215,0.0053885262459516525,0.084846086800098419,0,4.76837158203125e-07
3153,1011,226690,825097,1.8676590919494629,1.8325743675231934,0.018785400316119194,0.093404032289981842,0,1.1920928955078125e-07
3154,4080,186503,113545,1.8039677143096924,1.7883890867233276,0.0086357574909925461,0.088309615850448608,0,7.152557373046875e-07
3155,6280,462364,157017,1.5882115364074707,1.5737080574035645,0.0091319568455219269,0.087675698101520538,0,7.152557373046875e-07
3156,4163,440695,43323,1.7548763751983643,1.7418618202209473,0.0074162231758236885,0.088159739971160889,0,7.152557373046875e-07
3157,1126,455108,503103,1.8165478706359863,1.819365382194519,0.0015510251978412271,0.084627769887447357,0,1.1920928955078125e-06
3158,3384,606517,325765,1.9461596012115479,1.9228556156158447,0.011974344961345196,0.085949249565601349,0,4.76837158203125e-07
3159,653,854322,744298,1.9744553565979004,1.9666919708251953,0.0039319125935435295,0.084036506712436676,0,5.9604644775390625e-07
3160,4277,402017,258628,1.986536979675293,1.9653260707855225,0.010677329264581203,0.090351410210132599,0,4.76837158203125e-07
3161,7117,429254,157697,1.6837513446807861,1.6624846458435059,0.01263054646551609,0.090417906641960144,0,1.6689300537109375e-06
3162,4967,458630,650014,1.9163613319396973,1.9050393104553223,0.0059080827049911022,0.086528956890106201,0,4.76837158203125e-07
3163,2186,634305,216771,2.0091071128845215,1.9902591705322266,0.0093812532722949982,0.087357528507709503,0,7.152557373046875e-07
3164,7432,342341,868586,1.9214901924133301,1.9081045389175415,0.0069662877358496189,0.090697087347507477,0,1.1920928955078125e-06
3165,5945,3560,917699,1.8635010719299316,1.8516137599945068,0.0063790208660066128,0.084367461502552032,0,5.9604644775390625e-07
3166,529,832019,262459,1.9742112159729004,1.9683482646942139,0.00296976906247437,0.087026968598365784,0,1.3113021850585938e-06
3167,8395,983213,863424,1.750003457069397,1.732367992401123,0.010077388025820255,0.09539775550365448,0,4.76837158203125e-07
3168,8619,945541,973550,1.8191795349121094,1.8094409704208374,0.0053532728925347328,0.088016100227832794,0,3.5762786865234375e-07
3169,1031,500822,432414,1.8665988445281982,1.8570806980133057,0.0050991922616958618,0.094288118183612823,0,7.152557373046875e-07
3170,3644,594898,885717,2.0345542430877686,2.0172646045684814,0.0084979981184005737,0.090037666261196136,0,2.384185791015625e-07
3171,6454,835977,154352,1.9282526969909668,1.9124596118927002,0.008190360851585865,0.083996877074241638,0,2.384185791015625e-07
3172,6579,480163,204583,1.9120343923568726,1.9023339748382568,0.0050733489915728569,0.087129659950733185,0,1.1920928955078125e-06
3173,9477,496389,315406,1.3762766122817993,1.3739998340606689,0.0016543028177693486,0.086484216153621674,0,1.1920928955078125e-07
3174,2501,169014,213939,1.5571825504302979,1.5472457408905029,0.0063812746666371822,0.086838603019714355,0,1.6689300537109375e-06
3175,1623,745557,290963,1.8958964347839355,1.8803384304046631,0.0082061467692255974,0.088287889957427979,0,1.5497207641601562e-06
3176,3902,870797,228702,1.7649022340774536,1.75548255443573,0.0053372248075902462,0.084450609982013702,0,5.9604644775390625e-07
3177,7325,209507,69730,1.8761557340621948,1.8463485240936279,0.015887385234236717,0.092403225600719452,0,7.152557373046875e-07
3178,7184,917162,125263,1.9738011360168457,1.9579439163208008,0.0080338483676314354,0.089258819818496704,0,1.7881393432617188e-06
3179,8200,836155,730503,2.0547878742218018,2.0507156848907471,0.0019818053115159273,0.087462261319160461,0,7.152557373046875e-07
3180,5477,39865,35563,1.5739502906799316,1.5609782934188843,0.008241681382060051,0.088192068040370941,0,5.9604644775390625e-07
3181,9809,793772,93079,1.8805749416351318,1.8644330501556396,0.008583487942814827,0.088166326284408569,0,0
3182,767,933673,249226,1.4752435684204102,1.4547239542007446,0.01390930637717247,0.085921071469783783,0,1.430511474609375e-06
3183,232,143000,782360,1.6497485637664795,1.6317064762115479,0.010936264880001545,0.087718077003955841,0,3.5762786865234375e-07
3184,5619,666026,573564,2.0208401679992676,1.99733567237854,0.011631051078438759,0.088141746819019318,0,9.5367431640625e-07
3185,3364,112119,931534,1.96120285987854,1.9410210847854614,0.010290509089827538,0.090227797627449036,0,2.1457672119140625e-06
3186,2020,117173,74909,1.8895827531814575,1.8516314029693604,0.02008451335132122,0.095857203006744385,0,0
3187,5892,205739,406800,1.7634588479995728,1.7451760768890381,0.010367562994360924,0.092213429510593414,0,8.3446502685546875e-07
3188,2315,824256,268482,2.0347495079040527,2.0214917659759521,0.0065156631171703339,0.086051836609840393,0,1.6689300537109375e-06
3189,9282,308944,778153,1.8171430826187134,1.8057222366333008,0.0062850560061633587,0.08762059360742569,0,1.3113021850585938e-06
3190,9977,162535,480616,1.8598442077636719,1.8435815572738647,0.008744092658162117,0.087216675281524658,0,1.3113021850585938e-06
3191,597,700778,333914,1.8846645355224609,1.8649883270263672,0.010440165176987648,0.092669457197189331,0,7.152557373046875e-07
3192,8580,413641,407553,1.858178973197937,1.8359172344207764,0.011980406008660793,0.09626481682062149,0,1.5497207641601562e-06
3193,5882,185069,107741,1.6885242462158203,1.6749508380889893,0.0080386223271489143,0.091214574873447418,0,1.0728836059570312e-06
3194,1369,552114,541042,1.9096548557281494,1.8934164047241211,0.008503342978656292,0.090251214802265167,0,1.430511474609375e-06
3195,3730,311710,320218,1.802849292755127,1.7988488674163818,0.0022189461160451174,0.089118354022502899,0,3.5762786865234375e-07
3196,2631,682289,307376,1.8846923112869263,1.8762181997299194,0.0044962838292121887,0.090542346239089966,1,5.9604644775390625e-07
3197,4828,121085,33161,1.9196779727935791,1.8950487375259399,0.012829878367483616,0.085519552230834961,0,7.152557373046875e-07
3198,1526,507012,419580,1.6878407001495361,1.6667532920837402,0.012493719346821308,0.085337258875370026,0,1.6689300537109375e-06
3199,3391,413349,717588,1.8127808570861816,1.8067693710327148,0.0033161682076752186,0.081698283553123474,1,3.5762786865234375e-07
3200,271,948886,280262,1.7064000368118286,1.6873641014099121,0.011155610904097557,0.091879069805145264,0,8.3446502685546875e-07
3201,2695,699469,829524,1.9474636316299438,1.9146417379379272,0.016853662207722664,0.092201903462409973,0,1.1920928955078125e-07
3202,6656,824809,123137,1.7714219093322754,1.7718360424041748,0.00023378567129839212,0.088672362267971039,0,1.1920928955078125e-07
3203,264,643801,97947,2.0621318817138672,2.0223479270935059,0.019292633980512619,0.090311840176582336,0,1.1920928955078125e-06
3204,2637,215079,326634,1.9035356044769287,1.8812435865402222,0.011710848659276962,0.091853410005569458,0,0
3205,8121,280175,807342,1.9287312030792236,1.9155970811843872,0.0068097212351858616,0.095270201563835144,0,7.152557373046875e-07
3206,9387,813472,635851,1.8614604473114014,1.8362990617752075,0.013517012819647789,0.091929197311401367,0,1.5497207641601562e-06
3207,5955,193803,257320,1.4492909908294678,1.4403592348098755,0.0061628450639545918,0.084549576044082642,0,4.76837158203125e-07
3208,4130,534933,856053,1.7197511196136475,1.7075334787368774,0.0071043074131011963,0.089720942080020905,0,3.5762786865234375e-07
3209,7576,829458,443425,1.9153010845184326,1.8920730352401733,0.012127622961997986,0.097374424338340759,0,1.1920928955078125e-06
3210,1141,168919,862924,1.7261815071105957,1.7116130590438843,0.0084396963939070702,0.087390273809432983,0,1.3113021850585938e-06
3211,5020,682870,843436,1.7372385263442993,1.7049777507781982,0.018570147454738617,0.094826638698577881,1,1.1920928955078125e-06
3212,4520,710340,572136,1.8658556938171387,1.8458560705184937,0.010718740522861481,0.088864870369434357,0,1.6689300537109375e-06
3213,866,823763,300951,1.8264347314834595,1.821771502494812,0.0025531868450343609,0.084523431956768036,0,2.384185791015625e-07
3214,4459,879708,441799,1.8387585878372192,1.8246761560440063,0.0076586627401411533,0.084834016859531403,0,7.152557373046875e-07
3215,4003,477915,660603,1.6182572841644287,1.6216968297958374,0.0021254627499729395,0.087617687880992889,0,4.76837158203125e-07
3216,8614,952116,897371,2.0374679565429688,2.02406907081604,0.0065762437880039215,0.090351246297359467,0,2.384185791015625e-07
3217,9595,397848,348441,1.9635934829711914,1.9499942064285278,0.0069257086142897606,0.085977658629417419,0,5.9604644775390625e-07
3218,1351,576256,953369,1.8789558410644531,1.8524447679519653,0.014109470881521702,0.087812736630439758,0,1.0728836059570312e-06
3219,211,128939,907459,1.7636826038360596,1.7386548519134521,0.014190621674060822,0.080760665237903595,0,2.384185791015625e-07
3220,4224,259349,941885,1.9904298782348633,1.9714961051940918,0.0095124039798974991,0.089575804769992828,0,1.5497207641601562e-06
3221,458,981220,203098,1.5130293369293213,1.4946177005767822,0.012168724089860916,0.085171863436698914,0,9.5367431640625e-07
3222,826,677204,683634,1.7716643810272217,1.769196629524231,0.0013929001288488507,0.086108729243278503,0,3.5762786865234375e-07
3223,2318,70577,117859,1.8745386600494385,1.8447003364562988,0.015917688608169556,0.091010957956314087,0,3.5762786865234375e-07
3224,8718,690571,2746,1.8610553741455078,1.8384292125701904,0.012157704681158066,0.086302444338798523,0,3.5762786865234375e-07
3225,4008,970852,352779,1.8930642604827881,1.8560888767242432,0.019532028585672379,0.098800405859947205,0,4.76837158203125e-07
3226,6450,605177,314276,1.4776484966278076,1.4714071750640869,0.0042238202877342701,0.085806392133235931,0,7.152557373046875e-07
3227,9623,160293,44468,1.7474844455718994,1.7374998331069946,0.0057137059047818184,0.082024678587913513,0,0
3228,8351,350192,579219,1.94228196144104,1.9358566999435425,0.0033080992288887501,0.087652713060379028,0,1.1920928955078125e-07
3229,7552,631207,348904,1.7114109992980957,1.7023531198501587,0.0052926382049918175,0.091661319136619568,0,3.5762786865234375e-07
3230,6331,46416,317116,1.7981432676315308,1.7799654006958008,0.010109242983162403,0.083429530262947083,0,1.1920928955078125e-07
3231,5853,277107,574679,1.7692744731903076,1.7418131828308105,0.01552121527493,0.087484449148178101,0,8.3446502685546875e-07
3232,3571,937335,492374,1.8321241140365601,1.8238731622695923,0.0045034894719719887,0.087616614997386932,0,4.76837158203125e-07
3233,1023,573201,465913,1.8231314420700073,1.8181078433990479,0.0027554780244827271,0.083963029086589813,0,1.1920928955078125e-06
3234,285,163432,119729,1.7531993389129639,1.7402881383895874,0.0073643652722239494,0.087449878454208374,0,4.76837158203125e-07
3235,1740,555032,171158,1.5899226665496826,1.5734180212020874,0.01038078498095274,0.091041676700115204,0,1.1920928955078125e-07
3236,1799,249010,815461,1.8122358322143555,1.7947702407836914,0.0096375932916998863,0.088804952800273895,0,1.6689300537109375e-06
3237,4316,495120,638160,1.8780447244644165,1.8832660913467407,0.0027802144177258015,0.083436742424964905,1,0
3238,2508,25129,619323,1.7905833721160889,1.7781851291656494,0.0069241360761225224,0.090822309255599976,0,5.9604644775390625e-07
3239,4950,781463,503499,1.9125089645385742,1.8979912996292114,0.0075909001752734184,0.085984192788600922,0,3.5762786865234375e-07
3240,8012,777885,298615,1.8171514272689819,1.8036355972290039,0.0074379215948283672,0.087160661816596985,0,1.1920928955078125e-07
3241,4723,132309,513839,1.7974309921264648,1.7864117622375488,0.0061305440030992031,0.08411349356174469,0,3.5762786865234375e-07
3242,4634,45381,42929,1.9223701953887939,1.9029252529144287,0.010115087032318115,0.092155225574970245,0,7.152557373046875e-07
3243,1987,761515,817189,1.7143664360046387,1.6922566890716553,0.012896745465695858,0.086949676275253296,0,3.5762786865234375e-07
3244,9463,689589,806318,1.8350818157196045,1.8147498369216919,0.011079603806138039,0.085104010999202728,0,8.3446502685546875e-07
3245,4338,608482,98850,2.0610725879669189,2.0329015254974365,0.01366815622895956,0.09247087687253952,0,7.152557373046875e-07
3246,5436,183048,920079,1.949608325958252,1.9218704700469971,0.014227399602532387,0.092534579336643219,0,8.3446502685546875e-07
3247,8072,520832,69893,1.6631320714950562,1.6540936231613159,0.0054345945827662945,0.085031561553478241,0,2.384185791015625e-07
3248,8187,956112,384778,1.7586302757263184,1.7370778322219849,0.012255243957042694,0.097160227596759796,0,5.9604644775390625e-07
3249,2149,442598,784390,1.6800515651702881,1.6685301065444946,0.0068578007631003857,0.095534197986125946,0,4.76837158203125e-07
3250,2105,259683,915214,1.9537863731384277,1.9381306171417236,0.0080130333080887794,0.088216237723827362,0,1.1920928955078125e-06
3251,262,289950,183276,1.7626187801361084,1.7380912303924561,0.013915402814745903,0.097086191177368164,0,1.1920928955078125e-06
3252,4768,632818,814242,1.9636480808258057,1.9388309717178345,0.012638267129659653,0.087684348225593567,0,7.152557373046875e-07
3253,6782,526001,571930,1.8870296478271484,1.8781038522720337,0.0047300769947469234,0.085584066808223724,0,8.3446502685546875e-07
3254,153,778643,542639,1.7577617168426514,1.742902398109436,0.0084535451605916023,0.092138759791851044,0,1.1920928955078125e-07
3255,123,241046,665495,1.9286950826644897,1.9299371242523193,0.00064398028189316392,0.085436634719371796,1,3.5762786865234375e-07
3256,1098,715144,383582,1.9938349723815918,1.9800112247467041,0.0069332458078861237,0.093587338924407959,1,1.1920928955078125e-07
3257,3369,518299,246290,1.9099044799804688,1.9038522243499756,0.003168878611177206,0.088590651750564575,0,1.7881393432617188e-06
3258,4517,935127,13064,1.7337648868560791,1.7120450735092163,0.012527542188763618,0.095288887619972229,0,8.3446502685546875e-07
3259,6483,171381,883701,1.9001377820968628,1.8738497495651245,0.013834803365170956,0.088268794119358063,0,5.9604644775390625e-07
3260,5663,936059,738183,1.7390999794006348,1.7224884033203125,0.0095518231391906738,0.087526336312294006,0,9.5367431640625e-07
3261,4346,874945,959699,1.7082793712615967,1.702433705329895,0.0034219613298773766,0.081069976091384888,0,1.1920928955078125e-07
3262,8267,403624,403844,1.790264368057251,1.7741547822952271,0.008998439647257328,0.086930178105831146,0,2.2649765014648438e-06
3263,2794,501026,431401,1.8214824199676514,1.8148385286331177,0.0036475188098847866,0.082451477646827698,0,0
3264,4278,594973,391775,1.8592851161956787,1.842085599899292,0.0092506073415279388,0.084117479622364044,0,4.76837158203125e-07
3265,7487,568112,183388,1.6561756134033203,1.6411092281341553,0.0090970937162637711,0.083314552903175354,0,9.5367431640625e-07
3266,7644,546954,480400,1.7768495082855225,1.7719380855560303,0.0027641186024993658,0.08786376565694809,0,7.152557373046875e-07
3267,1864,376431,817622,1.9552874565124512,1.9347209930419922,0.010518383234739304,0.093217708170413971,0,2.384185791015625e-07
3268,1407,814546,923193,1.8428261280059814,1.8357681035995483,0.0038300002925097942,0.083440214395523071,0,5.9604644775390625e-07
3269,4384,931281,643776,1.9219353199005127,1.9184885025024414,0.0017934096977114677,0.08762870728969574,0,1.1920928955078125e-06
3270,9925,656775,960143,1.8049583435058594,1.785081148147583,0.011012550443410873,0.09109911322593689,0,4.76837158203125e-07
3271,21,162035,636523,1.496030330657959,1.4808177947998047,0.010168600827455521,0.083533741533756256,0,1.1920928955078125e-07
3272,8817,314267,356362,1.818507194519043,1.8006255626678467,0.0098331375047564507,0.088053219020366669,0,7.152557373046875e-07
3273,2763,349611,727301,1.9923992156982422,1.993634819984436,0.00062015897128731012,0.089218690991401672,0,1.3113021850585938e-06
3274,8696,277122,614626,1.6608737707138062,1.6512869596481323,0.0057721491903066635,0.089429192245006561,0,3.5762786865234375e-07
3275,4708,409812,535193,2.0071630477905273,1.9954131841659546,0.0058539658784866333,0.08768116682767868,0,8.3446502685546875e-07
3276,2613,142772,560899,1.9509546756744385,1.9357658624649048,0.007785323541611433,0.087361857295036316,0,8.3446502685546875e-07
3277,9168,329559,87098,1.8591760396957397,1.843414306640625,0.0084778051823377609,0.082496613264083862,0,7.152557373046875e-07
3278,8467,899650,372133,1.675945520401001,1.6628683805465698,0.0078028431162238121,0.09093707799911499,0,9.5367431640625e-07
3279,945,450420,157822,1.7834219932556152,1.7614843845367432,0.012300850823521614,0.090500757098197937,0,9.5367431640625e-07
3280,9875,213092,57449,1.607919454574585,1.5966842174530029,0.0069874376058578491,0.083083838224411011,0,9.5367431640625e-07
3281,1009,280562,289854,1.6519582271575928,1.6580820083618164,0.0037069830577820539,0.089426890015602112,0,1.1920928955078125e-07
3282,1704,625686,813564,1.6635043621063232,1.6487201452255249,0.0088873924687504768,0.084602609276771545,0,0
3283,1030,857822,366060,1.6479036808013916,1.6380431652069092,0.0059836721047759056,0.084713295102119446,0,3.5762786865234375e-07
3284,838,582957,31080,1.6832187175750732,1.6636155843734741,0.011646218597888947,0.088011406362056732,0,1.0728836059570312e-06
3285,3240,13906,6618,1.7854163646697998,1.7826380729675293,0.0015561030013486743,0.093342609703540802,0,7.152557373046875e-07
3286,8044,231310,925981,1.6908829212188721,1.6660360097885132,0.01469463761895895,0.090276442468166351,0,3.5762786865234375e-07
3287,297,276789,483389,1.8394685983657837,1.8324315547943115,0.0038255851250141859,0.089128673076629639,1,4.76837158203125e-07
3288,8580,944535,544073,2.0767467021942139,2.0752799510955811,0.00070627348031848669,0.085056968033313751,0,0
3289,1918,97194,868033,1.834438681602478,1.8192609548568726,0.0082737719640135765,0.083438068628311157,0,3.5762786865234375e-07
3290,6451,282995,809844,1.8620349168777466,1.8454238176345825,0.0089209387078881264,0.092465713620185852,0,1.1920928955078125e-07
3291,3737,790924,686566,1.7338470220565796,1.7448339462280273,0.0063367323018610477,0.088393643498420715,0,2.384185791015625e-07
3292,851,10873,216278,1.7439897060394287,1.7347980737686157,0.0052704624831676483,0.085628964006900787,0,4.76837158203125e-07
3293,3697,136590,925816,1.972359299659729,1.9554338455200195,0.0085813235491514206,0.092511311173439026,0,9.5367431640625e-07
3294,7901,235910,670279,1.7885477542877197,1.7828727960586548,0.0031729419715702534,0.087330900132656097,0,0
3295,6533,875553,847485,1.8252319097518921,1.8124927282333374,0.0069794864393770695,0.0894908607006073,0,5.9604644775390625e-07
3296,4147,265255,61575,1.4793879985809326,1.4710273742675781,0.0056514074094593525,0.088817313313484192,0,4.76837158203125e-07
3297,2123,385924,601583,1.8151683807373047,1.8099091053009033,0.0028974036686122417,0.081863239407539368,0,7.152557373046875e-07
3298,5433,644809,106238,1.9419710636138916,1.9314905405044556,0.0053968480788171291,0.086386397480964661,0,1.7881393432617188e-06
3299,4725,805766,914241,1.7735130786895752,1.7579144239425659,0.0087953424081206322,0.08754102885723114,0,7.152557373046875e-07
3300,632,355459,965058,1.7374496459960938,1.7157390117645264,0.012495690956711769,0.090369343757629395,0,2.384185791015625e-07
3301,1738,743370,824016,1.8049342632293701,1.7835768461227417,0.011832795105874538,0.095674358308315277,0,3.5762786865234375e-07
3302,7177,961700,906741,1.7951376438140869,1.7706397771835327,0.013646789826452732,0.090109497308731079,0,1.1920928955078125e-07
3303,5087,373926,706932,2.0324497222900391,2.0061421394348145,0.012943780049681664,0.087294526398181915,0,1.9073486328125e-06
3304,4288,571378,332715,1.9449887275695801,1.9340888261795044,0.0056040948256850243,0.084170348942279816,0,1.1920928955078125e-07
3305,1391,313223,44486,1.962152361869812,1.9400782585144043,0.011249943636357784,0.090636037290096283,0,4.76837158203125e-07
3306,4383,663339,835104,1.6817959547042847,1.6641302108764648,0.010504094883799553,0.091648109257221222,0,7.152557373046875e-07
3307,4201,199351,416174,1.9308420419692993,1.9211069345474243,0.0050418972969055176,0.083255283534526825,0,2.384185791015625e-07
3308,3417,174676,258626,1.7476670742034912,1.7215354442596436,0.014952292665839195,0.090352274477481842,0,8.3446502685546875e-07
3309,4205,58041,385490,1.7587704658508301,1.743520975112915,0.008670540526509285,0.087134696543216705,0,1.430511474609375e-06
3310,1845,894173,40190,1.8073158264160156,1.7876975536346436,0.010854922235012054,0.088613905012607574,0,1.430511474609375e-06
3311,2681,919795,7613,1.9032139778137207,1.8717424869537354,0.016535971313714981,0.092443056404590607,0,0
3312,7381,113651,972278,1.8395358324050903,1.7917454242706299,0.025979600846767426,0.10029230266809464,0,1.1920928955078125e-07
3313,3089,247307,648647,1.8288288116455078,1.8138785362243652,0.0081747807562351227,0.085526861250400543,0,1.3113021850585938e-06
3314,2287,91380,459532,1.782367467880249,1.7677121162414551,0.0082224076613783836,0.086571760475635529,0,1.1920928955078125e-06
3315,3614,824734,480461,1.9132667779922485,1.9057226181030273,0.0039430777542293072,0.08967079222202301,0,0
3316,9986,330409,458777,1.7468826770782471,1.7310882806777954,0.0090414751321077347,0.086943812668323517,0,2.384185791015625e-07
3317,6669,930974,28590,1.9938015937805176,1.9786134958267212,0.0076176575385034084,0.088481880724430084,0,7.152557373046875e-07
