169	candidate_scores_0.bin	2729648	1044	76beba206b155012c72532bfb9334b7bc68ca89e43811c45fcdc4ceb84d56d63
170	candidate_scores_0.bin	2746352	1130	fc25ecf3d6341a108ac79e46e85e5641107a6d48ae6a14d68c9d443d5ac17913
171	candidate_scores_0.bin	2764432	1205	052451cc8aa05882ee45fb936080106bde66a6d227efdb1a24839150a963dc13
172	candidate_scores_0.bin	2783712	1298	0b0d3c67bb1d441b48273793bdedddd42636cea31b85073edd38b92118c4129f
173	candidate_scores_0.bin	2804480	985	35b5163564d1edd8bcbb289f4b1bff5e587fa996710d5a86b0eebd9d38ae7504
174	candidate_scores_0.bin	2820240	963	677e1cafc3d970eec9746c4d3590017dec6a0c40d3fc118f3bceee11a0f65e50
175	candidate_scores_0.bin	2835648	1114	600e1f4a846b127302835153a9dd2c64df50122d01a227b5f4565c08b0e597b7
176	candidate_scores_0.bin	2853472	1142	95f99ad1aac8f651ff8241a27981d3eb8c7afef9d4ee4bf2179a87a6e3269a86
177	candidate_scores_0.bin	2871744	1351	d7773b5834f7a056b3d12dd7f65044d611b77a6b61930c7bff44abac0a91a54f
178	candidate_scores_0.bin	2893360	1241	b7e85c0c33cdc9e6dad71c7786a9297dd2f627d0adef35677633b36a1d539d38
179	candidate_scores_0.bin	2913216	1269	1b5bd9b0a71cdb89766414c46875113a144bed1458d39de4d7f5bc138f5a0494
180	candidate_scores_0.bin	2933520	1211	ffda4d5ccf049a82622f1dadd2ead27d467d201e1a17113715ff7bb180f5a011
181	candidate_scores_0.bin	2952896	1194	c0caaaaa0416a9377fbd228a36661604d197dd0d940a1eb809f13e3a796aedc0
182	candidate_scores_0.bin	2972000	1161	a9b7f250a4bc87dd4ba6e24cc0a58cfe4f74c0237abc07399668646b2638396a
183	candidate_scores_0.bin	2990576	1094	660ec0b3b1c8d5e965f7dc9027f9b497c659f967ca3f39df090b0899e624d574
184	candidate_scores_0.bin	3008080	1175	e047c6e61f41c17058a10584db0f605bcd3469a5dc3a0eca8f7ac9088f7ec814
185	candidate_scores_0.bin	3026880	476	5f61d61c3008e2ed7fc301e8a43a8509b4e530b4732489cda43685db8105c45b
186	candidate_scores_0.bin	3034496	817	63e38748a42b7ccf8e3b8ca1ab63cfef2bfaa87ec76b451fee175212349f9c48
187	candidate_scores_0.bin	3047568	1202	3531a110e0452e55f14229c98be9c7061cf37c7ec47074cf475a5eb632b2564d
188	candidate_scores_0.bin	3066800	1058	47d6da64735b740100e7b3cc7d77800454e046f9cb846aa4d92222fdab900101
