scope,L,fraction,replicate,recall,recall_gain,exact_distance_evals_per_query
all,32,0.5,69,0.90127,0.05071,16.0
all,32,0.5,70,0.90057,0.05001,16.0
all,32,0.5,71,0.90122,0.05066,16.0
all,32,0.5,72,0.90142,0.05086,16.0
all,32,0.5,73,0.9005,0.04994,16.0
all,32,0.5,74,0.90022,0.04966,16.0
all,32,0.5,75,0.90135,0.05079,16.0
all,32,0.5,76,0.9014099999999999,0.05085,16.0
all,32,0.5,77,0.90071,0.05015,16.0
all,32,0.5,78,0.90057,0.05001,16.0
all,32,0.5,79,0.9003599999999999,0.0498,16.0
all,32,0.5,80,0.90088,0.05032,16.0
all,32,0.5,81,0.9015299999999999,0.05097,16.0
all,32,0.5,82,0.90077,0.05021,16.0
all,32,0.5,83,0.90093,0.05037,16.0
all,32,0.5,84,0.89998,0.04942,16.0
all,32,0.5,85,0.90157,0.05101,16.0
all,32,0.5,86,0.90082,0.05026,16.0
all,32,0.5,87,0.90091,0.05035,16.0
all,32,0.5,88,0.9007999999999999,0.05024,16.0
all,32,0.5,89,0.90154,0.05098,16.0
all,32,0.5,90,0.9010199999999999,0.05046,16.0
all,32,0.5,91,0.90022,0.04966,16.0
all,32,0.5,92,0.90098,0.05042,16.0
all,32,0.5,93,0.90078,0.05022,16.0
all,32,0.5,94,0.90109,0.05053,16.0
all,32,0.5,95,0.90043,0.04987,16.0
all,32,0.5,96,0.90044,0.04988,16.0
all,32,0.5,97,0.90082,0.05026,16.0
all,32,0.5,98,0.9010199999999999,0.05046,16.0
all,32,0.5,99,0.90074,0.05018,16.0
all,64,0.1,0,0.8606699999999999,0.01011,6.4
all,64,0.1,1,0.86056,0.01,6.4
all,64,0.1,2,0.8608899999999999,0.01033,6.4
all,64,0.1,3,0.86052,0.00996,6.4
all,64,0.1,4,0.86057,0.01001,6.4
all,64,0.1,5,0.86052,0.00996,6.4
all,64,0.1,6,0.86081,0.01025,6.4
all,64,0.1,7,0.8603299999999999,0.00977,6.4
all,64,0.1,8,0.86061,0.01005,6.4
all,64,0.1,9,0.86124,0.01068,6.4
all,64,0.1,10,0.86086,0.0103,6.4
all,64,0.1,11,0.8602,0.00964,6.4
all,64,0.1,12,0.8603,0.00974,6.4
all,64,0.1,13,0.86077,0.01021,6.4
all,64,0.1,14,0.86064,0.01008,6.4
all,64,0.1,15,0.86068,0.01012,6.4
all,64,0.1,16,0.86075,0.01019,6.4
all,64,0.1,17,0.86051,0.00995,6.4
all,64,0.1,18,0.86051,0.00995,6.4
all,64,0.1,19,0.86058,0.01002,6.4
all,64,0.1,20,0.86071,0.01015,6.4
all,64,0.1,21,0.86057,0.01001,6.4
all,64,0.1,22,0.86052,0.00996,6.4
all,64,0.1,23,0.86082,0.01026,6.4
all,64,0.1,24,0.8607199999999999,0.01016,6.4
all,64,0.1,25,0.86013,0.00957,6.4
all,64,0.1,26,0.86043,0.00987,6.4
all,64,0.1,27,0.86109,0.01053,6.4
all,64,0.1,28,0.86103,0.01047,6.4
all,64,0.1,29,0.86096,0.0104,6.4
all,64,0.1,30,0.86064,0.01008,6.4
all,64,0.1,31,0.8606699999999999,0.01011,6.4
all,64,0.1,32,0.8606,0.01004,6.4
all,64,0.1,33,0.86049,0.00993,6.4
all,64,0.1,34,0.86064,0.01008,6.4
all,64,0.1,35,0.86055,0.00999,6.4
all,64,0.1,36,0.8611099999999999,0.01055,6.4
all,64,0.1,37,0.8606199999999999,0.01006,6.4
all,64,0.1,38,0.86039,0.00983,6.4
all,64,0.1,39,0.861,0.01044,6.4
all,64,0.1,40,0.86065,0.01009,6.4
all,64,0.1,41,0.8606699999999999,0.01011,6.4
all,64,0.1,42,0.86044,0.00988,6.4
all,64,0.1,43,0.86081,0.01025,6.4
all,64,0.1,44,0.86025,0.00969,6.4
all,64,0.1,45,0.86091,0.01035,6.4
all,64,0.1,46,0.86057,0.01001,6.4
all,64,0.1,47,0.8606,0.01004,6.4
all,64,0.1,48,0.86065,0.01009,6.4
all,64,0.1,49,0.86099,0.01043,6.4
all,64,0.1,50,0.8607,0.01014,6.4
all,64,0.1,51,0.86071,0.01015,6.4
all,64,0.1,52,0.86056,0.01,6.4
all,64,0.1,53,0.8607899999999999,0.01023,6.4
all,64,0.1,54,0.8607199999999999,0.01016,6.4
all,64,0.1,55,0.86057,0.01001,6.4
all,64,0.1,56,0.8602,0.00964,6.4
all,64,0.1,57,0.8601,0.00954,6.4
all,64,0.1,58,0.8608399999999999,0.01028,6.4
all,64,0.1,59,0.86048,0.00992,6.4
all,64,0.1,60,0.86077,0.01021,6.4
all,64,0.1,61,0.86057,0.01001,6.4
all,64,0.1,62,0.86047,0.00991,6.4
all,64,0.1,63,0.86094,0.01038,6.4
all,64,0.1,64,0.8606,0.01004,6.4
all,64,0.1,65,0.86086,0.0103,6.4
all,64,0.1,66,0.86094,0.01038,6.4
all,64,0.1,67,0.86055,0.00999,6.4
all,64,0.1,68,0.86049,0.00993,6.4
all,64,0.1,69,0.86094,0.01038,6.4
all,64,0.1,70,0.86051,0.00995,6.4
all,64,0.1,71,0.86068,0.01012,6.4
all,64,0.1,72,0.86078,0.01022,6.4
all,64,0.1,73,0.86054,0.00998,6.4
all,64,0.1,74,0.86078,0.01022,6.4
all,64,0.1,75,0.86074,0.01018,6.4
all,64,0.1,76,0.86055,0.00999,6.4
all,64,0.1,77,0.8603999999999999,0.00984,6.4
all,64,0.1,78,0.86056,0.01,6.4
all,64,0.1,79,0.8606199999999999,0.01006,6.4
all,64,0.1,80,0.8607199999999999,0.01016,6.4
all,64,0.1,81,0.86051,0.00995,6.4
all,64,0.1,82,0.86081,0.01025,6.4
all,64,0.1,83,0.86063,0.01007,6.4
all,64,0.1,84,0.86013,0.00957,6.4
all,64,0.1,85,0.8608,0.01024,6.4
all,64,0.1,86,0.8608,0.01024,6.4
all,64,0.1,87,0.86069,0.01013,6.4
all,64,0.1,88,0.86104,0.01048,6.4
all,64,0.1,89,0.86053,0.00997,6.4
all,64,0.1,90,0.86065,0.01009,6.4
all,64,0.1,91,0.86046,0.0099,6.4
all,64,0.1,92,0.86061,0.01005,6.4
all,64,0.1,93,0.86046,0.0099,6.4
all,64,0.1,94,0.86068,0.01012,6.4
all,64,0.1,95,0.86061,0.01005,6.4
all,64,0.1,96,0.86048,0.00992,6.4
all,64,0.1,97,0.86015,0.00959,6.4
all,64,0.1,98,0.86064,0.01008,6.4
all,64,0.1,99,0.86064,0.01008,6.4
all,64,0.25,0,0.87579,0.02523,16.0
all,64,0.25,1,0.8758199999999999,0.02526,16.0
all,64,0.25,2,0.87632,0.02576,16.0
all,64,0.25,3,0.87575,0.02519,16.0
all,64,0.25,4,0.87551,0.02495,16.0
all,64,0.25,5,0.8758199999999999,0.02526,16.0
all,64,0.25,6,0.87595,0.02539,16.0
all,64,0.25,7,0.87561,0.02505,16.0
all,64,0.25,8,0.87605,0.02549,16.0
all,64,0.25,9,0.8763299999999999,0.02577,16.0
all,64,0.25,10,0.8761599999999999,0.0256,16.0
all,64,0.25,11,0.87512,0.02456,16.0
all,64,0.25,12,0.87525,0.02469,16.0
all,64,0.25,13,0.876,0.02544,16.0
all,64,0.25,14,0.87595,0.02539,16.0
all,64,0.25,15,0.8759899999999999,0.02543,16.0
all,64,0.25,16,0.876,0.02544,16.0
all,64,0.25,17,0.87552,0.02496,16.0
all,64,0.25,18,0.87583,0.02527,16.0
all,64,0.25,19,0.87589,0.02533,16.0
all,64,0.25,20,0.87558,0.02502,16.0
all,64,0.25,21,0.87603,0.02547,16.0
all,64,0.25,22,0.8758199999999999,0.02526,16.0
all,64,0.25,23,0.87625,0.02569,16.0
all,64,0.25,24,0.8755999999999999,0.02504,16.0
all,64,0.25,25,0.8753299999999999,0.02477,16.0
all,64,0.25,26,0.87562,0.02506,16.0
all,64,0.25,27,0.8761099999999999,0.02555,16.0
all,64,0.25,28,0.8765499999999999,0.02599,16.0
all,64,0.25,29,0.8759899999999999,0.02543,16.0
all,64,0.25,30,0.87571,0.02515,16.0
all,64,0.25,31,0.876,0.02544,16.0
all,64,0.25,32,0.87514,0.02458,16.0
all,64,0.25,33,0.8751599999999999,0.0246,16.0
all,64,0.25,34,0.87562,0.02506,16.0
all,64,0.25,35,0.876,0.02544,16.0
all,64,0.25,36,0.87629,0.02573,16.0
all,64,0.25,37,0.87632,0.02576,16.0
all,64,0.25,38,0.87567,0.02511,16.0
all,64,0.25,39,0.87586,0.0253,16.0
all,64,0.25,40,0.87536,0.0248,16.0
all,64,0.25,41,0.87573,0.02517,16.0
all,64,0.25,42,0.87536,0.0248,16.0
all,64,0.25,43,0.8758699999999999,0.02531,16.0
all,64,0.25,44,0.87549,0.02493,16.0
all,64,0.25,45,0.87553,0.02497,16.0
all,64,0.25,46,0.87544,0.02488,16.0
all,64,0.25,47,0.8759899999999999,0.02543,16.0
all,64,0.25,48,0.87564,0.02508,16.0
all,64,0.25,49,0.8761,0.02554,16.0
all,64,0.25,50,0.8758,0.02524,16.0
all,64,0.25,51,0.87574,0.02518,16.0
all,64,0.25,52,0.87585,0.02529,16.0
all,64,0.25,53,0.87551,0.02495,16.0
all,64,0.25,54,0.87605,0.02549,16.0
all,64,0.25,55,0.8753299999999999,0.02477,16.0
all,64,0.25,56,0.87523,0.02467,16.0
all,64,0.25,57,0.87519,0.02463,16.0
all,64,0.25,58,0.87622,0.02566,16.0
all,64,0.25,59,0.87588,0.02532,16.0
all,64,0.25,60,0.87635,0.02579,16.0
all,64,0.25,61,0.87546,0.0249,16.0
all,64,0.25,62,0.87547,0.02491,16.0
all,64,0.25,63,0.8764,0.02584,16.0
all,64,0.25,64,0.8757199999999999,0.02516,16.0
all,64,0.25,65,0.87584,0.02528,16.0
all,64,0.25,66,0.87595,0.02539,16.0
all,64,0.25,67,0.87545,0.02489,16.0
all,64,0.25,68,0.87591,0.02535,16.0
all,64,0.25,69,0.87598,0.02542,16.0
all,64,0.25,70,0.87545,0.02489,16.0
all,64,0.25,71,0.8759899999999999,0.02543,16.0
all,64,0.25,72,0.87597,0.02541,16.0
all,64,0.25,73,0.87554,0.02498,16.0
all,64,0.25,74,0.87575,0.02519,16.0
all,64,0.25,75,0.87623,0.02567,16.0
all,64,0.25,76,0.87562,0.02506,16.0
all,64,0.25,77,0.87601,0.02545,16.0
all,64,0.25,78,0.87558,0.02502,16.0
all,64,0.25,79,0.87559,0.02503,16.0
all,64,0.25,80,0.87601,0.02545,16.0
all,64,0.25,81,0.87584,0.02528,16.0
all,64,0.25,82,0.87562,0.02506,16.0
all,64,0.25,83,0.87608,0.02552,16.0
all,64,0.25,84,0.8753299999999999,0.02477,16.0
all,64,0.25,85,0.87664,0.02608,16.0
all,64,0.25,86,0.87547,0.02491,16.0
all,64,0.25,87,0.87585,0.02529,16.0
all,64,0.25,88,0.87617,0.02561,16.0
all,64,0.25,89,0.87566,0.0251,16.0
all,64,0.25,90,0.87613,0.02557,16.0
all,64,0.25,91,0.87551,0.02495,16.0
all,64,0.25,92,0.8762099999999999,0.02565,16.0
all,64,0.25,93,0.87562,0.02506,16.0
all,64,0.25,94,0.87565,0.02509,16.0
all,64,0.25,95,0.87531,0.02475,16.0
all,64,0.25,96,0.87517,0.02461,16.0
all,64,0.25,97,0.87609,0.02553,16.0
all,64,0.25,98,0.87559,0.02503,16.0
all,64,0.25,99,0.87592,0.02536,16.0
all,64,0.5,0,0.90073,0.05017,32.0
all,64,0.5,1,0.9007499999999999,0.05019,32.0
all,64,0.5,2,0.9011,0.05054,32.0
all,64,0.5,3,0.90033,0.04977,32.0
all,64,0.5,4,0.90035,0.04979,32.0
all,64,0.5,5,0.90148,0.05092,32.0
all,64,0.5,6,0.9016,0.05104,32.0
all,64,0.5,7,0.90076,0.0502,32.0
all,64,0.5,8,0.9014,0.05084,32.0
all,64,0.5,9,0.90139,0.05083,32.0
all,64,0.5,10,0.90151,0.05095,32.0
all,64,0.5,11,0.90063,0.05007,32.0
all,64,0.5,12,0.90104,0.05048,32.0
all,64,0.5,13,0.901,0.05044,32.0
all,64,0.5,14,0.9006,0.05004,32.0
all,64,0.5,15,0.9011899999999999,0.05063,32.0
all,64,0.5,16,0.90112,0.05056,32.0
all,64,0.5,17,0.90121,0.05065,32.0
all,64,0.5,18,0.9007,0.05014,32.0
all,64,0.5,19,0.90101,0.05045,32.0
all,64,0.5,20,0.9012899999999999,0.05073,32.0
all,64,0.5,21,0.90162,0.05106,32.0
all,64,0.5,22,0.90106,0.0505,32.0
all,64,0.5,23,0.90152,0.05096,32.0
all,64,0.5,24,0.9007999999999999,0.05024,32.0
all,64,0.5,25,0.9008499999999999,0.05029,32.0
all,64,0.5,26,0.90051,0.04995,32.0
all,64,0.5,27,0.90135,0.05079,32.0
all,64,0.5,28,0.90186,0.0513,32.0
all,64,0.5,29,0.9014,0.05084,32.0
all,64,0.5,30,0.90039,0.04983,32.0
all,64,0.5,31,0.90159,0.05103,32.0
all,64,0.5,32,0.90081,0.05025,32.0
all,64,0.5,33,0.9006799999999999,0.05012,32.0
all,64,0.5,34,0.90098,0.05042,32.0
all,64,0.5,35,0.90072,0.05016,32.0
all,64,0.5,36,0.90159,0.05103,32.0
all,64,0.5,37,0.9017999999999999,0.05124,32.0
all,64,0.5,38,0.90107,0.05051,32.0
all,64,0.5,39,0.90172,0.05116,32.0
all,64,0.5,40,0.90103,0.05047,32.0
all,64,0.5,41,0.90091,0.05035,32.0
all,64,0.5,42,0.9009699999999999,0.05041,32.0
all,64,0.5,43,0.90144,0.05088,32.0
all,64,0.5,44,0.90081,0.05025,32.0
all,64,0.5,45,0.90148,0.05092,32.0
all,64,0.5,46,0.9005799999999999,0.05002,32.0
all,64,0.5,47,0.90125,0.05069,32.0
all,64,0.5,48,0.90161,0.05105,32.0
all,64,0.5,49,0.9014,0.05084,32.0
all,64,0.5,50,0.90091,0.05035,32.0
all,64,0.5,51,0.90061,0.05005,32.0
all,64,0.5,52,0.90125,0.05069,32.0
all,64,0.5,53,0.90098,0.05042,32.0
all,64,0.5,54,0.9009,0.05034,32.0
all,64,0.5,55,0.90105,0.05049,32.0
all,64,0.5,56,0.89967,0.04911,32.0
all,64,0.5,57,0.90016,0.0496,32.0
all,64,0.5,58,0.90084,0.05028,32.0
all,64,0.5,59,0.90103,0.05047,32.0
all,64,0.5,60,0.90135,0.05079,32.0
all,64,0.5,61,0.90083,0.05027,32.0
all,64,0.5,62,0.90108,0.05052,32.0
all,64,0.5,63,0.9011899999999999,0.05063,32.0
all,64,0.5,64,0.90111,0.05055,32.0
all,64,0.5,65,0.9005799999999999,0.05002,32.0
all,64,0.5,66,0.90096,0.0504,32.0
all,64,0.5,67,0.90066,0.0501,32.0
all,64,0.5,68,0.9010199999999999,0.05046,32.0
all,64,0.5,69,0.90135,0.05079,32.0
all,64,0.5,70,0.90062,0.05006,32.0
all,64,0.5,71,0.90128,0.05072,32.0
all,64,0.5,72,0.90149,0.05093,32.0
all,64,0.5,73,0.90052,0.04996,32.0
all,64,0.5,74,0.90026,0.0497,32.0
all,64,0.5,75,0.9014099999999999,0.05085,32.0
all,64,0.5,76,0.9014599999999999,0.0509,32.0
all,64,0.5,77,0.90077,0.05021,32.0
all,64,0.5,78,0.90063,0.05007,32.0
all,64,0.5,79,0.90038,0.04982,32.0
all,64,0.5,80,0.90095,0.05039,32.0
all,64,0.5,81,0.9015799999999999,0.05102,32.0
all,64,0.5,82,0.90083,0.05027,32.0
all,64,0.5,83,0.9009699999999999,0.05041,32.0
all,64,0.5,84,0.9,0.04944,32.0
all,64,0.5,85,0.9016299999999999,0.05107,32.0
all,64,0.5,86,0.90089,0.05033,32.0
all,64,0.5,87,0.90091,0.05035,32.0
all,64,0.5,88,0.9008499999999999,0.05029,32.0
all,64,0.5,89,0.90159,0.05103,32.0
all,64,0.5,90,0.90105,0.05049,32.0
all,64,0.5,91,0.90026,0.0497,32.0
all,64,0.5,92,0.9010199999999999,0.05046,32.0
all,64,0.5,93,0.90083,0.05027,32.0
all,64,0.5,94,0.90116,0.0506,32.0
all,64,0.5,95,0.90046,0.0499,32.0
all,64,0.5,96,0.90046,0.0499,32.0
all,64,0.5,97,0.90088,0.05032,32.0
all,64,0.5,98,0.90107,0.05051,32.0
all,64,0.5,99,0.90081,0.05025,32.0
shard0,16,0.1,0,0.85652,0.00928,1.6
shard0,16,0.1,1,0.85656,0.00932,1.6
shard0,16,0.1,2,0.85644,0.0092,1.6
shard0,16,0.1,3,0.85612,0.00888,1.6
shard0,16,0.1,4,0.85652,0.00928,1.6
shard0,16,0.1,5,0.85724,0.01,1.6
shard0,16,0.1,6,0.8563999999999999,0.00916,1.6
shard0,16,0.1,7,0.85656,0.00932,1.6
shard0,16,0.1,8,0.85628,0.00904,1.6
shard0,16,0.1,9,0.85576,0.00852,1.6
shard0,16,0.1,10,0.85672,0.00948,1.6
shard0,16,0.1,11,0.85652,0.00928,1.6
shard0,16,0.1,12,0.8559599999999999,0.00872,1.6
shard0,16,0.1,13,0.85644,0.0092,1.6
shard0,16,0.1,14,0.85652,0.00928,1.6
shard0,16,0.1,15,0.85632,0.00908,1.6
shard0,16,0.1,16,0.8568,0.00956,1.6
shard0,16,0.1,17,0.85664,0.0094,1.6
shard0,16,0.1,18,0.856,0.00876,1.6
shard0,16,0.1,19,0.85652,0.00928,1.6
shard0,16,0.1,20,0.85612,0.00888,1.6
shard0,16,0.1,21,0.85616,0.00892,1.6
shard0,16,0.1,22,0.85624,0.009,1.6
shard0,16,0.1,23,0.85636,0.00912,1.6
shard0,16,0.1,24,0.85628,0.00904,1.6
shard0,16,0.1,25,0.85744,0.0102,1.6
shard0,16,0.1,26,0.85636,0.00912,1.6
shard0,16,0.1,27,0.85648,0.00924,1.6
shard0,16,0.1,28,0.85652,0.00928,1.6
shard0,16,0.1,29,0.85648,0.00924,1.6
shard0,16,0.1,30,0.85612,0.00888,1.6
shard0,16,0.1,31,0.85708,0.00984,1.6
shard0,16,0.1,32,0.85704,0.0098,1.6
shard0,16,0.1,33,0.85608,0.00884,1.6
shard0,16,0.1,34,0.85708,0.00984,1.6
shard0,16,0.1,35,0.85632,0.00908,1.6
shard0,16,0.1,36,0.85624,0.009,1.6
shard0,16,0.1,37,0.85564,0.0084,1.6
shard0,16,0.1,38,0.85652,0.00928,1.6
shard0,16,0.1,39,0.85632,0.00908,1.6
shard0,16,0.1,40,0.8558,0.00856,1.6
shard0,16,0.1,41,0.85636,0.00912,1.6
shard0,16,0.1,42,0.85612,0.00888,1.6
shard0,16,0.1,43,0.85716,0.00992,1.6
shard0,16,0.1,44,0.85652,0.00928,1.6
shard0,16,0.1,45,0.85636,0.00912,1.6
shard0,16,0.1,46,0.85632,0.00908,1.6
shard0,16,0.1,47,0.85688,0.00964,1.6
shard0,16,0.1,48,0.8563999999999999,0.00916,1.6
shard0,16,0.1,49,0.85648,0.00924,1.6
shard0,16,0.1,50,0.8559599999999999,0.00872,1.6
shard0,16,0.1,51,0.85612,0.00888,1.6
shard0,16,0.1,52,0.85648,0.00924,1.6
shard0,16,0.1,53,0.85616,0.00892,1.6
shard0,16,0.1,54,0.85612,0.00888,1.6
shard0,16,0.1,55,0.85688,0.00964,1.6
shard0,16,0.1,56,0.85692,0.00968,1.6
shard0,16,0.1,57,0.85672,0.00948,1.6
shard0,16,0.1,58,0.85652,0.00928,1.6
shard0,16,0.1,59,0.85664,0.0094,1.6
shard0,16,0.1,60,0.85652,0.00928,1.6
shard0,16,0.1,61,0.85612,0.00888,1.6
shard0,16,0.1,62,0.85592,0.00868,1.6
shard0,16,0.1,63,0.85604,0.0088,1.6
shard0,16,0.1,64,0.85664,0.0094,1.6
shard0,16,0.1,65,0.85684,0.0096,1.6
shard0,16,0.1,66,0.85644,0.0092,1.6
shard0,16,0.1,67,0.85676,0.00952,1.6
shard0,16,0.1,68,0.8568,0.00956,1.6
shard0,16,0.1,69,0.85704,0.0098,1.6
shard0,16,0.1,70,0.85632,0.00908,1.6
shard0,16,0.1,71,0.85612,0.00888,1.6
shard0,16,0.1,72,0.85636,0.00912,1.6
shard0,16,0.1,73,0.85588,0.00864,1.6
shard0,16,0.1,74,0.85624,0.009,1.6
shard0,16,0.1,75,0.85664,0.0094,1.6
shard0,16,0.1,76,0.8566,0.00936,1.6
shard0,16,0.1,77,0.85624,0.009,1.6
shard0,16,0.1,78,0.85664,0.0094,1.6
shard0,16,0.1,79,0.85572,0.00848,1.6
shard0,16,0.1,80,0.85632,0.00908,1.6
shard0,16,0.1,81,0.8566,0.00936,1.6
shard0,16,0.1,82,0.85668,0.00944,1.6
shard0,16,0.1,83,0.85528,0.00804,1.6
shard0,16,0.1,84,0.8559599999999999,0.00872,1.6
shard0,16,0.1,85,0.85676,0.00952,1.6
shard0,16,0.1,86,0.8563999999999999,0.00916,1.6
shard0,16,0.1,87,0.85704,0.0098,1.6
shard0,16,0.1,88,0.856,0.00876,1.6
shard0,16,0.1,89,0.85656,0.00932,1.6
shard0,16,0.1,90,0.8563999999999999,0.00916,1.6
shard0,16,0.1,91,0.8568,0.00956,1.6
shard0,16,0.1,92,0.85592,0.00868,1.6
shard0,16,0.1,93,0.8559599999999999,0.00872,1.6
shard0,16,0.1,94,0.85628,0.00904,1.6
shard0,16,0.1,95,0.85676,0.00952,1.6
shard0,16,0.1,96,0.85728,0.01004,1.6
shard0,16,0.1,97,0.85612,0.00888,1.6
shard0,16,0.1,98,0.85628,0.00904,1.6
shard0,16,0.1,99,0.85692,0.00968,1.6
shard0,16,0.25,0,0.8698,0.02256,4.0
shard0,16,0.25,1,0.86968,0.02244,4.0
shard0,16,0.25,2,0.87088,0.02364,4.0
shard0,16,0.25,3,0.87068,0.02344,4.0
shard0,16,0.25,4,0.87036,0.02312,4.0
shard0,16,0.25,5,0.87068,0.02344,4.0
shard0,16,0.25,6,0.87004,0.0228,4.0
shard0,16,0.25,7,0.87032,0.02308,4.0
shard0,16,0.25,8,0.86964,0.0224,4.0
shard0,16,0.25,9,0.86936,0.02212,4.0
shard0,16,0.25,10,0.87108,0.02384,4.0
shard0,16,0.25,11,0.87048,0.02324,4.0
shard0,16,0.25,12,0.8702799999999999,0.02304,4.0
shard0,16,0.25,13,0.8702,0.02296,4.0
shard0,16,0.25,14,0.87004,0.0228,4.0
shard0,16,0.25,15,0.8704,0.02316,4.0
shard0,16,0.25,16,0.87096,0.02372,4.0
shard0,16,0.25,17,0.87036,0.02312,4.0
shard0,16,0.25,18,0.86896,0.02172,4.0
shard0,16,0.25,19,0.87036,0.02312,4.0
shard0,16,0.25,20,0.87124,0.024,4.0
shard0,16,0.25,21,0.87016,0.02292,4.0
shard0,16,0.25,22,0.86952,0.02228,4.0
shard0,16,0.25,23,0.87076,0.02352,4.0
shard0,16,0.25,24,0.87024,0.023,4.0
shard0,16,0.25,25,0.8707199999999999,0.02348,4.0
shard0,16,0.25,26,0.86932,0.02208,4.0
shard0,16,0.25,27,0.86904,0.0218,4.0
shard0,16,0.25,28,0.87044,0.0232,4.0
shard0,16,0.25,29,0.87084,0.0236,4.0
shard0,16,0.25,30,0.86972,0.02248,4.0
shard0,16,0.25,31,0.87032,0.02308,4.0
shard0,16,0.25,32,0.87108,0.02384,4.0
shard0,16,0.25,33,0.87048,0.02324,4.0
shard0,16,0.25,34,0.8708,0.02356,4.0
shard0,16,0.25,35,0.8702,0.02296,4.0
shard0,16,0.25,36,0.87008,0.02284,4.0
shard0,16,0.25,37,0.86904,0.0218,4.0
shard0,16,0.25,38,0.87032,0.02308,4.0
shard0,16,0.25,39,0.86996,0.02272,4.0
shard0,16,0.25,40,0.86996,0.02272,4.0
shard0,16,0.25,41,0.87096,0.02372,4.0
shard0,16,0.25,42,0.8702799999999999,0.02304,4.0
shard0,16,0.25,43,0.871,0.02376,4.0
shard0,16,0.25,44,0.87096,0.02372,4.0
shard0,16,0.25,45,0.87068,0.02344,4.0
shard0,16,0.25,46,0.87044,0.0232,4.0
shard0,16,0.25,47,0.87076,0.02352,4.0
shard0,16,0.25,48,0.87036,0.02312,4.0
shard0,16,0.25,49,0.87036,0.02312,4.0
shard0,16,0.25,50,0.869,0.02176,4.0
shard0,16,0.25,51,0.87036,0.02312,4.0
shard0,16,0.25,52,0.8708,0.02356,4.0
shard0,16,0.25,53,0.87024,0.023,4.0
shard0,16,0.25,54,0.86964,0.0224,4.0
shard0,16,0.25,55,0.87052,0.02328,4.0
shard0,16,0.25,56,0.8716,0.02436,4.0
shard0,16,0.25,57,0.8702,0.02296,4.0
shard0,16,0.25,58,0.87108,0.02384,4.0
shard0,16,0.25,59,0.8708,0.02356,4.0
shard0,16,0.25,60,0.87076,0.02352,4.0
shard0,16,0.25,61,0.87104,0.0238,4.0
shard0,16,0.25,62,0.86988,0.02264,4.0
shard0,16,0.25,63,0.86948,0.02224,4.0
shard0,16,0.25,64,0.87104,0.0238,4.0
shard0,16,0.25,65,0.8712799999999999,0.02404,4.0
shard0,16,0.25,66,0.86992,0.02268,4.0
shard0,16,0.25,67,0.8702,0.02296,4.0
shard0,16,0.25,68,0.8702,0.02296,4.0
shard0,16,0.25,69,0.8708,0.02356,4.0
shard0,16,0.25,70,0.8696,0.02236,4.0
shard0,16,0.25,71,0.87004,0.0228,4.0
shard0,16,0.25,72,0.86932,0.02208,4.0
shard0,16,0.25,73,0.87104,0.0238,4.0
shard0,16,0.25,74,0.86924,0.022,4.0
shard0,16,0.25,75,0.87076,0.02352,4.0
shard0,16,0.25,76,0.87008,0.02284,4.0
shard0,16,0.25,77,0.87,0.02276,4.0
shard0,16,0.25,78,0.86988,0.02264,4.0
shard0,16,0.25,79,0.8694,0.02216,4.0
shard0,16,0.25,80,0.8707199999999999,0.02348,4.0
shard0,16,0.25,81,0.86988,0.02264,4.0
shard0,16,0.25,82,0.87104,0.0238,4.0
shard0,16,0.25,83,0.86852,0.02128,4.0
shard0,16,0.25,84,0.869,0.02176,4.0
shard0,16,0.25,85,0.87088,0.02364,4.0
shard0,16,0.25,86,0.87084,0.0236,4.0
shard0,16,0.25,87,0.87124,0.024,4.0
shard0,16,0.25,88,0.86936,0.02212,4.0
shard0,16,0.25,89,0.87088,0.02364,4.0
shard0,16,0.25,90,0.8707199999999999,0.02348,4.0
shard0,16,0.25,91,0.87104,0.0238,4.0
shard0,16,0.25,92,0.87064,0.0234,4.0
shard0,16,0.25,93,0.86888,0.02164,4.0
shard0,16,0.25,94,0.87096,0.02372,4.0
shard0,16,0.25,95,0.8714,0.02416,4.0
shard0,16,0.25,96,0.87096,0.02372,4.0
shard0,16,0.25,97,0.8702799999999999,0.02304,4.0
shard0,16,0.25,98,0.86992,0.02268,4.0
shard0,16,0.25,99,0.87096,0.02372,4.0
shard0,16,0.5,0,0.89324,0.046,8.0
shard0,16,0.5,1,0.89228,0.04504,8.0
shard0,16,0.5,2,0.89268,0.04544,8.0
shard0,16,0.5,3,0.89316,0.04592,8.0
shard0,16,0.5,4,0.89312,0.04588,8.0
shard0,16,0.5,5,0.89332,0.04608,8.0
shard0,16,0.5,6,0.893,0.04576,8.0
shard0,16,0.5,7,0.89356,0.04632,8.0
shard0,16,0.5,8,0.89348,0.04624,8.0
shard0,16,0.5,9,0.8922,0.04496,8.0
shard0,16,0.5,10,0.89408,0.04684,8.0
shard0,16,0.5,11,0.89236,0.04512,8.0
shard0,16,0.5,12,0.89344,0.0462,8.0
shard0,16,0.5,13,0.89296,0.04572,8.0
shard0,16,0.5,14,0.8929199999999999,0.04568,8.0
shard0,16,0.5,15,0.89252,0.04528,8.0
shard0,16,0.5,16,0.89368,0.04644,8.0
shard0,16,0.5,17,0.89428,0.04704,8.0
shard0,16,0.5,18,0.8924,0.04516,8.0
shard0,16,0.5,19,0.89212,0.04488,8.0
shard0,16,0.5,20,0.89528,0.04804,8.0
