model,scope,descriptor,target,bin,queries,descriptor_mean,target_mean
R1-I1,oracle1,boundary_gap_r1,observed_loss,4,722,282.9058171745152,0.12756232686980612
R1-I1,oracle1,boundary_gap_r1,observed_loss,5,706,379.8583569405099,0.12492917847025496
R1-I1,oracle1,boundary_gap_r1,observed_loss,6,715,500.83216783216784,0.11916083916083917
R1-I1,oracle1,boundary_gap_r1,observed_loss,7,719,675.3421418636996,0.10834492350486787
R1-I1,oracle1,boundary_gap_r1,observed_loss,8,714,959.187675070028,0.0949579831932773
R1-I1,oracle1,boundary_gap_r1,observed_loss,9,714,1851.6134453781513,0.06330532212885154
R1-I1,oracle1,boundary_gap_r1,null_mean_loss,0,709,22.090267983074753,0.19805359661495064
R1-I1,oracle1,boundary_gap_r1,null_mean_loss,1,710,71.84084507042253,0.18610422535211266
R1-I1,oracle1,boundary_gap_r1,null_mean_loss,2,713,130.58625525946704,0.18378962131837304
R1-I1,oracle1,boundary_gap_r1,null_mean_loss,3,714,200.5560224089636,0.17882913165266107
R1-I1,oracle1,boundary_gap_r1,null_mean_loss,4,722,282.9058171745152,0.17088088642659277
R1-I1,oracle1,boundary_gap_r1,null_mean_loss,5,706,379.8583569405099,0.1601926345609065
R1-I1,oracle1,boundary_gap_r1,null_mean_loss,6,715,500.83216783216784,0.1534153846153846
R1-I1,oracle1,boundary_gap_r1,null_mean_loss,7,719,675.3421418636996,0.1459694019471488
R1-I1,oracle1,boundary_gap_r1,null_mean_loss,8,714,959.187675070028,0.1295294117647059
R1-I1,oracle1,boundary_gap_r1,null_mean_loss,9,714,1851.6134453781513,0.09329691876750701
R1-I1,oracle1,boundary_gap_r1,excess_loss,0,709,22.090267983074753,-0.03669957686882933
R1-I1,oracle1,boundary_gap_r1,excess_loss,1,710,71.84084507042253,-0.04258309859154929
R1-I1,oracle1,boundary_gap_r1,excess_loss,2,713,130.58625525946704,-0.03820757363253856
R1-I1,oracle1,boundary_gap_r1,excess_loss,3,714,200.5560224089636,-0.04003361344537814
R1-I1,oracle1,boundary_gap_r1,excess_loss,4,722,282.9058171745152,-0.0433185595567867
R1-I1,oracle1,boundary_gap_r1,excess_loss,5,706,379.8583569405099,-0.03526345609065155
R1-I1,oracle1,boundary_gap_r1,excess_loss,6,715,500.83216783216784,-0.03425454545454545
R1-I1,oracle1,boundary_gap_r1,excess_loss,7,719,675.3421418636996,-0.03762447844228094
R1-I1,oracle1,boundary_gap_r1,excess_loss,8,714,959.187675070028,-0.034571428571428565
R1-I1,oracle1,boundary_gap_r1,excess_loss,9,714,1851.6134453781513,-0.029991596638655454
R1-I1,oracle1,boundary_gap_r2,observed_loss,0,714,287.890756302521,0.18599439775910365
R1-I1,oracle1,boundary_gap_r2,observed_loss,1,713,532.3338008415147,0.16115007012622723
R1-I1,oracle1,boundary_gap_r2,observed_loss,2,712,724.0814606741573,0.14971910112359554
R1-I1,oracle1,boundary_gap_r2,observed_loss,3,713,913.7601683029453,0.13576437587657786
R1-I1,oracle1,boundary_gap_r2,observed_loss,4,715,1112.8895104895105,0.13132867132867135
R1-I1,oracle1,boundary_gap_r2,observed_loss,5,715,1333.8419580419582,0.11790209790209792
R1-I1,oracle1,boundary_gap_r2,observed_loss,6,713,1595.9733520336606,0.11107994389901822
R1-I1,oracle1,boundary_gap_r2,observed_loss,7,713,1933.391304347826,0.09747545582047686
R1-I1,oracle1,boundary_gap_r2,observed_loss,8,713,2445.65778401122,0.08316970546984571
R1-I1,oracle1,boundary_gap_r2,observed_loss,9,715,4030.0013986013987,0.05356643356643356
R1-I1,oracle1,boundary_gap_r2,null_mean_loss,0,714,287.890756302521,0.2322521008403361
R1-I1,oracle1,boundary_gap_r2,null_mean_loss,1,713,532.3338008415147,0.20357363253856942
R1-I1,oracle1,boundary_gap_r2,null_mean_loss,2,712,724.0814606741573,0.19242134831460672
R1-I1,oracle1,boundary_gap_r2,null_mean_loss,3,713,913.7601683029453,0.17740532959326785
R1-I1,oracle1,boundary_gap_r2,null_mean_loss,4,715,1112.8895104895105,0.1675132867132867
R1-I1,oracle1,boundary_gap_r2,null_mean_loss,5,715,1333.8419580419582,0.15714965034965034
R1-I1,oracle1,boundary_gap_r2,null_mean_loss,6,713,1595.9733520336606,0.14439270687237027
R1-I1,oracle1,boundary_gap_r2,null_mean_loss,7,713,1933.391304347826,0.13124824684431977
R1-I1,oracle1,boundary_gap_r2,null_mean_loss,8,713,2445.65778401122,0.11327910238429173
R1-I1,oracle1,boundary_gap_r2,null_mean_loss,9,715,4030.0013986013987,0.08054545454545455
R1-I1,oracle1,boundary_gap_r2,excess_loss,0,714,287.890756302521,-0.04625770308123249
R1-I1,oracle1,boundary_gap_r2,excess_loss,1,713,532.3338008415147,-0.04242356241234221
R1-I1,oracle1,boundary_gap_r2,excess_loss,2,712,724.0814606741573,-0.042702247191011226
R1-I1,oracle1,boundary_gap_r2,excess_loss,3,713,913.7601683029453,-0.04164095371669003
R1-I1,oracle1,boundary_gap_r2,excess_loss,4,715,1112.8895104895105,-0.03618461538461538
R1-I1,oracle1,boundary_gap_r2,excess_loss,5,715,1333.8419580419582,-0.03924755244755244
R1-I1,oracle1,boundary_gap_r2,excess_loss,6,713,1595.9733520336606,-0.03331276297335203
R1-I1,oracle1,boundary_gap_r2,excess_loss,7,713,1933.391304347826,-0.0337727910238429
R1-I1,oracle1,boundary_gap_r2,excess_loss,8,713,2445.65778401122,-0.030109396914445998
R1-I1,oracle1,boundary_gap_r2,excess_loss,9,715,4030.0013986013987,-0.02697902097902097
R1-I1,oracle1,boundary_gap_r5,observed_loss,0,714,1517.3809523809523,0.1914565826330532
R1-I1,oracle1,boundary_gap_r5,observed_loss,1,713,2398.0028050490882,0.155960729312763
R1-I1,oracle1,boundary_gap_r5,observed_loss,2,714,2933.607843137255,0.14677871148459384
R1-I1,oracle1,boundary_gap_r5,observed_loss,3,712,3410.5941011235955,0.13469101123595506
R1-I1,oracle1,boundary_gap_r5,observed_loss,4,715,3910.993006993007,0.12671328671328672
R1-I1,oracle1,boundary_gap_r5,observed_loss,5,713,4431.542776998597,0.11837307152875176
R1-I1,oracle1,boundary_gap_r5,observed_loss,6,714,5041.375350140056,0.10504201680672269
R1-I1,oracle1,boundary_gap_r5,observed_loss,7,713,5811.262272089762,0.09495091164095372
R1-I1,oracle1,boundary_gap_r5,observed_loss,8,714,6951.6596638655465,0.0861344537815126
R1-I1,oracle1,boundary_gap_r5,observed_loss,9,714,10756.281512605043,0.06694677871148459
R1-I1,oracle1,boundary_gap_r5,null_mean_loss,0,714,1517.3809523809523,0.24728851540616245
R1-I1,oracle1,boundary_gap_r5,null_mean_loss,1,713,2398.0028050490882,0.20479102384291725
R1-I1,oracle1,boundary_gap_r5,null_mean_loss,2,714,2933.607843137255,0.1885266106442577
R1-I1,oracle1,boundary_gap_r5,null_mean_loss,3,712,3410.5941011235955,0.17475280898876402
R1-I1,oracle1,boundary_gap_r5,null_mean_loss,4,715,3910.993006993007,0.16083076923076922
R1-I1,oracle1,boundary_gap_r5,null_mean_loss,5,713,4431.542776998597,0.15046563814866756
R1-I1,oracle1,boundary_gap_r5,null_mean_loss,6,714,5041.375350140056,0.14101960784313725
R1-I1,oracle1,boundary_gap_r5,null_mean_loss,7,713,5811.262272089762,0.12631136044880786
R1-I1,oracle1,boundary_gap_r5,null_mean_loss,8,714,6951.6596638655465,0.1138767507002801
R1-I1,oracle1,boundary_gap_r5,null_mean_loss,9,714,10756.281512605043,0.09180672268907562
R1-I1,oracle1,boundary_gap_r5,excess_loss,0,714,1517.3809523809523,-0.05583193277310924
R1-I1,oracle1,boundary_gap_r5,excess_loss,1,713,2398.0028050490882,-0.048830294530154264
R1-I1,oracle1,boundary_gap_r5,excess_loss,2,714,2933.607843137255,-0.04174789915966386
R1-I1,oracle1,boundary_gap_r5,excess_loss,3,712,3410.5941011235955,-0.04006179775280898
R1-I1,oracle1,boundary_gap_r5,excess_loss,4,715,3910.993006993007,-0.034117482517482506
R1-I1,oracle1,boundary_gap_r5,excess_loss,5,713,4431.542776998597,-0.03209256661991584
R1-I1,oracle1,boundary_gap_r5,excess_loss,6,714,5041.375350140056,-0.035977591036414555
R1-I1,oracle1,boundary_gap_r5,excess_loss,7,713,5811.262272089762,-0.03136044880785413
R1-I1,oracle1,boundary_gap_r5,excess_loss,8,714,6951.6596638655465,-0.027742296918767496
R1-I1,oracle1,boundary_gap_r5,excess_loss,9,714,10756.281512605043,-0.02485994397759103
R1-I1,oracle1,relative_boundary_margin,observed_loss,0,714,0.0005520573831034551,0.15630252100840336
R1-I1,oracle1,relative_boundary_margin,observed_loss,1,713,0.0017844618110237447,0.1431977559607293
R1-I1,oracle1,relative_boundary_margin,observed_loss,2,714,0.003153385600025454,0.13907563025210085
R1-I1,oracle1,relative_boundary_margin,observed_loss,3,713,0.004751690033926441,0.13632538569424962
R1-I1,oracle1,relative_boundary_margin,observed_loss,4,714,0.00664727244656016,0.13571428571428573
R1-I1,oracle1,relative_boundary_margin,observed_loss,5,714,0.008847080674809254,0.12675070028011204
R1-I1,oracle1,relative_boundary_margin,observed_loss,6,713,0.011578542896355525,0.11781206171107994
R1-I1,oracle1,relative_boundary_margin,observed_loss,7,713,0.015454061296813313,0.11107994389901824
R1-I1,oracle1,relative_boundary_margin,observed_loss,8,714,0.0216283522100756,0.0977591036414566
R1-I1,oracle1,relative_boundary_margin,observed_loss,9,714,0.04346876016661628,0.06302521008403361
R1-I1,oracle1,relative_boundary_margin,null_mean_loss,0,714,0.0005520573831034551,0.1904593837535014
R1-I1,oracle1,relative_boundary_margin,null_mean_loss,1,713,0.0017844618110237447,0.1826002805049088
R1-I1,oracle1,relative_boundary_margin,null_mean_loss,2,714,0.003153385600025454,0.17746778711484593
R1-I1,oracle1,relative_boundary_margin,null_mean_loss,3,713,0.004751690033926441,0.1772258064516129
R1-I1,oracle1,relative_boundary_margin,null_mean_loss,4,714,0.00664727244656016,0.1707675070028011
R1-I1,oracle1,relative_boundary_margin,null_mean_loss,5,714,0.008847080674809254,0.1630112044817927
R1-I1,oracle1,relative_boundary_margin,null_mean_loss,6,713,0.011578542896355525,0.15708555399719493
R1-I1,oracle1,relative_boundary_margin,null_mean_loss,7,713,0.015454061296813313,0.1490687237026648
R1-I1,oracle1,relative_boundary_margin,null_mean_loss,8,714,0.0216283522100756,0.13273109243697478
R1-I1,oracle1,relative_boundary_margin,null_mean_loss,9,714,0.04346876016661628,0.09924649859943976
R1-I1,oracle1,relative_boundary_margin,excess_loss,0,714,0.0005520573831034551,-0.034156862745098035
R1-I1,oracle1,relative_boundary_margin,excess_loss,1,713,0.0017844618110237447,-0.039402524544179515
R1-I1,oracle1,relative_boundary_margin,excess_loss,2,714,0.003153385600025454,-0.038392156862745094
R1-I1,oracle1,relative_boundary_margin,excess_loss,3,713,0.004751690033926441,-0.04090042075736324
R1-I1,oracle1,relative_boundary_margin,excess_loss,4,714,0.00664727244656016,-0.035053221288515395
R1-I1,oracle1,relative_boundary_margin,excess_loss,5,714,0.008847080674809254,-0.036260504201680664
R1-I1,oracle1,relative_boundary_margin,excess_loss,6,713,0.011578542896355525,-0.03927349228611499
R1-I1,oracle1,relative_boundary_margin,excess_loss,7,713,0.015454061296813313,-0.03798877980364655
R1-I1,oracle1,relative_boundary_margin,excess_loss,8,714,0.0216283522100756,-0.034971988795518195
R1-I1,oracle1,relative_boundary_margin,excess_loss,9,714,0.04346876016661628,-0.03622128851540615
R1-I1,oracle1,relative_span_r2,observed_loss,0,714,0.007444238198527604,0.1746498599439776
R1-I1,oracle1,relative_span_r2,observed_loss,1,713,0.013208135870867242,0.16577840112201966
R1-I1,oracle1,relative_span_r2,observed_loss,2,714,0.017488781020939145,0.1480392156862745
R1-I1,oracle1,relative_span_r2,observed_loss,3,713,0.02140046031956022,0.14417952314165497
R1-I1,oracle1,relative_span_r2,observed_loss,4,714,0.025701731920459787,0.12450980392156863
R1-I1,oracle1,relative_span_r2,observed_loss,5,713,0.030390644147044656,0.12258064516129033
R1-I1,oracle1,relative_span_r2,observed_loss,6,714,0.03594141710060397,0.10672268907563026
R1-I1,oracle1,relative_span_r2,observed_loss,7,713,0.043415543948234735,0.09635343618513324
R1-I1,oracle1,relative_span_r2,observed_loss,8,714,0.0550527590911783,0.0865546218487395
R1-I1,oracle1,relative_span_r2,observed_loss,9,714,0.09546235807200631,0.057703081232493
R1-I1,oracle1,relative_span_r2,null_mean_loss,0,714,0.007444238198527604,0.2195770308123249
R1-I1,oracle1,relative_span_r2,null_mean_loss,1,713,0.013208135870867242,0.201273492286115
R1-I1,oracle1,relative_span_r2,null_mean_loss,2,714,0.017488781020939145,0.18868067226890756
R1-I1,oracle1,relative_span_r2,null_mean_loss,3,713,0.02140046031956022,0.17804207573632536
R1-I1,oracle1,relative_span_r2,null_mean_loss,4,714,0.025701731920459787,0.1669943977591036
R1-I1,oracle1,relative_span_r2,null_mean_loss,5,713,0.030390644147044656,0.15778681626928467
R1-I1,oracle1,relative_span_r2,null_mean_loss,6,714,0.03594141710060397,0.14702240896358543
R1-I1,oracle1,relative_span_r2,null_mean_loss,7,713,0.043415543948234735,0.13143338008415145
R1-I1,oracle1,relative_span_r2,null_mean_loss,8,714,0.0550527590911783,0.11846498599439777
R1-I1,oracle1,relative_span_r2,null_mean_loss,9,714,0.09546235807200631,0.09039215686274511
R1-I1,oracle1,relative_span_r2,excess_loss,0,714,0.007444238198527604,-0.044927170868347334
R1-I1,oracle1,relative_span_r2,excess_loss,1,713,0.013208135870867242,-0.03549509116409536
R1-I1,oracle1,relative_span_r2,excess_loss,2,714,0.017488781020939145,-0.040641456582633045
R1-I1,oracle1,relative_span_r2,excess_loss,3,713,0.02140046031956022,-0.03386255259467039
R1-I1,oracle1,relative_span_r2,excess_loss,4,714,0.025701731920459787,-0.042484593837535
R1-I1,oracle1,relative_span_r2,excess_loss,5,713,0.030390644147044656,-0.03520617110799438
R1-I1,oracle1,relative_span_r2,excess_loss,6,714,0.03594141710060397,-0.04029971988795517
R1-I1,oracle1,relative_span_r2,excess_loss,7,713,0.043415543948234735,-0.03507994389901822
R1-I1,oracle1,relative_span_r2,excess_loss,8,714,0.0550527590911783,-0.03191036414565826
R1-I1,oracle1,relative_span_r2,excess_loss,9,714,0.09546235807200631,-0.0326890756302521
R1-I1,oracle1,local_distance_concentration,observed_loss,0,714,0.17415372972316293,0.16050420168067228
R1-I1,oracle1,local_distance_concentration,observed_loss,1,713,0.23249673957889125,0.1417952314165498
R1-I1,oracle1,local_distance_concentration,observed_loss,2,714,0.275093510600203,0.13179271708683474
R1-I1,oracle1,local_distance_concentration,observed_loss,3,713,0.3206459961303918,0.12286115007012621
R1-I1,oracle1,local_distance_concentration,observed_loss,4,714,0.3705724715693567,0.1211484593837535
R1-I1,oracle1,local_distance_concentration,observed_loss,5,714,0.43161837960193383,0.11806722689075631
R1-I1,oracle1,local_distance_concentration,observed_loss,6,713,0.5188151899160848,0.11921458625525946
R1-I1,oracle1,local_distance_concentration,observed_loss,7,713,0.6972444818954177,0.11192145862552594
R1-I1,oracle1,local_distance_concentration,observed_loss,8,714,1.1891630546985006,0.10406162464985994
R1-I1,oracle1,local_distance_concentration,observed_loss,9,714,4.465484545137179,0.09565826330532215
R1-I1,oracle1,local_distance_concentration,null_mean_loss,0,714,0.17415372972316293,0.20745938375350137
R1-I1,oracle1,local_distance_concentration,null_mean_loss,1,713,0.23249673957889125,0.18036465638148663
R1-I1,oracle1,local_distance_concentration,null_mean_loss,2,714,0.275093510600203,0.1693193277310924
R1-I1,oracle1,local_distance_concentration,null_mean_loss,3,713,0.3206459961303918,0.1634642356241234
R1-I1,oracle1,local_distance_concentration,null_mean_loss,4,714,0.3705724715693567,0.1614033613445378
R1-I1,oracle1,local_distance_concentration,null_mean_loss,5,714,0.43161837960193383,0.15514285714285714
R1-I1,oracle1,local_distance_concentration,null_mean_loss,6,713,0.5188151899160848,0.1533155680224404
R1-I1,oracle1,local_distance_concentration,null_mean_loss,7,713,0.6972444818954177,0.14469565217391303
R1-I1,oracle1,local_distance_concentration,null_mean_loss,8,714,1.1891630546985006,0.13779551820728292
R1-I1,oracle1,local_distance_concentration,null_mean_loss,9,714,4.465484545137179,0.12666946778711483
R1-I1,oracle1,local_distance_concentration,excess_loss,0,714,0.17415372972316293,-0.04695518207282913
R1-I1,oracle1,local_distance_concentration,excess_loss,1,713,0.23249673957889125,-0.03856942496493688
R1-I1,oracle1,local_distance_concentration,excess_loss,2,714,0.275093510600203,-0.03752661064425769
R1-I1,oracle1,local_distance_concentration,excess_loss,3,713,0.3206459961303918,-0.04060308555399719
R1-I1,oracle1,local_distance_concentration,excess_loss,4,714,0.3705724715693567,-0.0402549019607843
R1-I1,oracle1,local_distance_concentration,excess_loss,5,714,0.43161837960193383,-0.03707563025210083
R1-I1,oracle1,local_distance_concentration,excess_loss,6,713,0.5188151899160848,-0.03410098176718092
R1-I1,oracle1,local_distance_concentration,excess_loss,7,713,0.6972444818954177,-0.03277419354838709
R1-I1,oracle1,local_distance_concentration,excess_loss,8,714,1.1891630546985006,-0.033733893557422956
R1-I1,oracle1,local_distance_concentration,excess_loss,9,714,4.465484545137179,-0.031011204481792707
R1-I1,oracle1,candidate_count,observed_loss,0,713,529.6115007012622,0.13071528751753156
R1-I1,oracle1,candidate_count,observed_loss,1,713,723.0280504908836,0.11556802244039271
R1-I1,oracle1,candidate_count,observed_loss,2,711,842.7834036568214,0.11983122362869199
R1-I1,oracle1,candidate_count,observed_loss,3,714,928.9397759103641,0.12254901960784313
R1-I1,oracle1,candidate_count,observed_loss,4,706,996.114730878187,0.12436260623229463
R1-I1,oracle1,candidate_count,observed_loss,5,716,1054.06843575419,0.12262569832402236
R1-I1,oracle1,candidate_count,observed_loss,6,708,1105.5579096045199,0.11822033898305087
R1-I1,oracle1,candidate_count,observed_loss,7,719,1155.4158553546592,0.12781641168289293
R1-I1,oracle1,candidate_count,observed_loss,8,715,1209.758041958042,0.11916083916083918
R1-I1,oracle1,candidate_count,observed_loss,9,721,1310.5617198335644,0.1260748959778086
R1-I1,oracle1,candidate_count,null_mean_loss,0,713,529.6115007012622,0.17398316970546984
R1-I1,oracle1,candidate_count,null_mean_loss,1,713,723.0280504908836,0.1543085553997195
R1-I1,oracle1,candidate_count,null_mean_loss,2,711,842.7834036568214,0.15447538677918424
R1-I1,oracle1,candidate_count,null_mean_loss,3,714,928.9397759103641,0.15882913165266105
R1-I1,oracle1,candidate_count,null_mean_loss,4,706,996.114730878187,0.16083002832861187
R1-I1,oracle1,candidate_count,null_mean_loss,5,716,1054.06843575419,0.15529608938547484
R1-I1,oracle1,candidate_count,null_mean_loss,6,708,1105.5579096045199,0.15621468926553672
R1-I1,oracle1,candidate_count,null_mean_loss,7,719,1155.4158553546592,0.1633435326842837
R1-I1,oracle1,candidate_count,null_mean_loss,8,715,1209.758041958042,0.15728951048951048
R1-I1,oracle1,candidate_count,null_mean_loss,9,721,1310.5617198335644,0.1649680998613037
R1-I1,oracle1,candidate_count,excess_loss,0,713,529.6115007012622,-0.043267882187938284
R1-I1,oracle1,candidate_count,excess_loss,1,713,723.0280504908836,-0.038740532959326786
R1-I1,oracle1,candidate_count,excess_loss,2,711,842.7834036568214,-0.03464416315049225
R1-I1,oracle1,candidate_count,excess_loss,3,714,928.9397759103641,-0.036280112044817917
R1-I1,oracle1,candidate_count,excess_loss,4,706,996.114730878187,-0.03646742209631727
R1-I1,oracle1,candidate_count,excess_loss,5,716,1054.06843575419,-0.032670391061452496
R1-I1,oracle1,candidate_count,excess_loss,6,708,1105.5579096045199,-0.037994350282485864
R1-I1,oracle1,candidate_count,excess_loss,7,719,1155.4158553546592,-0.03552712100139081
R1-I1,oracle1,candidate_count,excess_loss,8,715,1209.758041958042,-0.03812867132867132
R1-I1,oracle1,candidate_count,excess_loss,9,721,1310.5617198335644,-0.03889320388349514
R1-I1,oracle1,d1,observed_loss,0,714,7201.217086834734,0.12296918767507005
R1-I1,oracle1,d1,observed_loss,1,713,14859.0603085554,0.11809256661991585
R1-I1,oracle1,d1,observed_loss,2,713,21055.138849929874,0.11963534361851334
R1-I1,oracle1,d1,observed_loss,3,714,26410.558823529413,0.11960784313725491
R1-I1,oracle1,d1,observed_loss,4,714,31311.18767507003,0.11946778711484596
R1-I1,oracle1,d1,observed_loss,5,714,35850.73949579832,0.12254901960784313
